NO,종목명,현재가,전일비,등락률,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROI
1728,KOSEF 200선물인버스2X,"2,635",상승20,+0.76%,0,83,"3,140",0.00,"35,190",N/A,N/A
1729,삼성 KRX 리츠 TOP10 월배당 ETN,"8,260",하락35,-0.42%,0,83,"1,000",0.00,382,N/A,N/A
1730,신한 인버스 2X Russell 2000 ETN,"8,260",상승70,+0.85%,0,83,"1,000",0.00,2,N/A,N/A
1731,ACE 삼성그룹동일가중,"16,390",0,0.00%,0,82,500,0.00,10,N/A,N/A
1732,SOL 한국형글로벌반도체액티브,"10,495",하락70,-0.66%,0,82,780,0.00,153,N/A,N/A
1733,에셋플러스 글로벌영에이지액티브,"11,370",상승30,+0.26%,0,82,720,0.00,9,N/A,N/A
1734,KODEX 모멘텀Plus,"11,680",하락85,-0.72%,0,82,700,0.00,157,N/A,N/A
1735,KODEX 밸류Plus,"9,050",하락20,-0.22%,0,81,900,0.00,29,N/A,N/A
1736,KOSEF 코스피100,"25,455",하락80,-0.31%,0,81,320,0.00,5,N/A,N/A
1737,KOSEF 미국방어배당성장나스닥,"13,570",상승90,+0.67%,0,81,600,0.00,375,N/A,N/A
1738,ARIRANG 국채선물10년,"52,155",하락210,-0.40%,0,81,156,0.00,24,N/A,N/A
1739,대상홀딩스우,"8,900",하락30,-0.34%,"1,000",81,913,0.44,238,10.25,N/A
1740,동원시스템즈우,"30,700","하락1,250",-3.91%,"5,000",81,264,0.15,321,12.46,N/A
1741,마이다스 KoreaStock중소형액티브,"21,530",0,0.00%,0,81,375,0.00,0,N/A,N/A
1742,KOSEF 독일DAX,"10,730",상승80,+0.75%,0,80,750,0.00,65,N/A,N/A
1743,TIGER 은행,"6,595",상승20,+0.30%,0,80,"1,220",0.00,"3,623",N/A,N/A
1744,KB 인버스 2X 금 선물 ETN(H),"16,090",상승85,+0.53%,0,80,500,0.00,181,N/A,N/A
1745,히어로즈 TDF2050액티브,"10,725",상승65,+0.61%,0,80,750,0.00,630,N/A,N/A
1746,TIGER 금은선물(H),"10,030",하락15,-0.15%,0,80,800,0.00,40,N/A,N/A
1747,ACE 코스피,"26,735",하락35,-0.13%,0,80,300,0.00,31,N/A,N/A
1748,ACE 미국나스닥100채권혼합액티브,"10,020",상승20,+0.20%,0,80,800,0.00,983,N/A,N/A
1749,ACE 미국S&P500채권혼합액티브,"10,000",하락10,-0.10%,0,80,800,0.00,31,N/A,N/A
1750,TIMEFOLIO 미국나스닥100액티브,"10,810",상승25,+0.23%,0,80,740,0.00,4,N/A,N/A
1751,HANARO Fn조선해운,"9,990",상승115,+1.16%,0,80,800,0.00,"21,695",N/A,N/A
1752,VITA 밸류알파액티브,"10,645",0,0.00%,0,80,750,0.00,0,N/A,N/A
1753,KOSEF 차이나A50커넥트레버리지MSCI(합성H),"10,640",0,0.00%,0,80,750,0.00,0,N/A,N/A
1754,메리츠 STAR 50 ETN,"7,950",0,0.00%,0,80,"1,000",0.00,0,N/A,N/A
1755,ACE 밸류대형,"8,830",하락30,-0.34%,0,79,900,0.00,10,N/A,N/A
1756,ARIRANG Apple채권혼합Fn,"10,585",상승35,+0.33%,0,79,750,0.00,"25,638",N/A,N/A
1757,KB 인버스 KOSPI 200 선물 ETN,"11,335",상승35,+0.31%,0,79,700,0.00,2,N/A,N/A
1758,신한 인버스 다우존스지수 선물 ETN(H),"3,955",상승5,+0.13%,0,79,"2,000",0.00,95,N/A,N/A
1759,KOSEF 200선물레버리지,"14,890",하락60,-0.40%,0,79,530,0.29,"1,126",N/A,N/A
1760,KODEX MSCI밸류,"11,260",0,0.00%,0,79,700,0.00,0,N/A,N/A
1761,KBSTAR 글로벌수소경제Indxx,"8,755",하락100,-1.13%,0,79,900,0.00,731,N/A,N/A
1762,삼성 알루미늄 선물 ETN,"7,860",0,0.00%,0,79,"1,000",0.00,0,N/A,N/A
1763,남선알미우,"25,500",하락50,-0.20%,500,79,308,0.24,79,107.14,N/A
1764,ARIRANG KS로우사이즈가중TR,"15,670",0,0.00%,0,78,500,0.00,0,N/A,N/A
1765,KB 레버리지 구리 선물 ETN(H),"15,645",0,0.00%,0,78,500,0.00,0,N/A,N/A
1766,KB 레버리지 FANG 플러스 ETN(H),"15,635",하락165,-1.04%,0,78,500,0.00,11,N/A,N/A
1767,메리츠 국채30년 ETN,"7,815",하락40,-0.51%,0,78,"1,000",0.00,14,N/A,N/A
1768,ACE 코스닥(합성),"12,975",0,0.00%,0,78,600,0.00,0,N/A,N/A
1769,ACE 중국과창판STAR50,"8,650",상승55,+0.64%,0,78,900,0.02,53,N/A,N/A
1770,UNICORN R&D 액티브,"11,110",0,0.00%,0,78,700,0.00,0,N/A,N/A
1771,TIGER 의료기기,"15,550",0,0.00%,0,78,500,0.00,48,N/A,N/A
1772,TRUE 베트남 VN30 선물 ETN(H),"7,770",하락5,-0.06%,0,78,"1,000",0.00,1,N/A,N/A
1773,KBSTAR KRX300미국달러선물혼합,"15,530",하락105,-0.67%,0,78,500,0.00,1,N/A,N/A
1774,ACE 스마트밸류,"12,935",하락60,-0.46%,0,78,600,0.00,10,N/A,N/A
1775,KOSEF 차이나A50커넥트MSCI,"9,700",상승235,+2.48%,0,78,800,0.00,6,N/A,N/A
1776,TIGER 미국S&P500선물인버스(H),"3,875",하락5,-0.13%,0,78,"2,000",0.00,"8,431",N/A,N/A
1777,TIGER KTOP30,"9,085",하락40,-0.44%,0,77,850,0.00,121,N/A,N/A
1778,TIMEFOLIO 미국S&P500액티브,"10,710",하락20,-0.19%,0,77,720,0.00,3,N/A,N/A
1779,삼성 인버스 2X 금 선물 ETN(H),"7,700",하락30,-0.39%,0,77,"1,000",0.00,"3,535",N/A,N/A
1780,KBSTAR 유로스탁스50(H),"11,800",상승95,+0.81%,0,77,650,0.00,67,N/A,N/A
1781,SOL 한국형글로벌전기차&2차전지액티브,"10,350",하락70,-0.67%,0,77,740,0.00,194,N/A,N/A
1782,마이다스 200커버드콜5%OTM,"12,765",0,0.00%,0,77,600,0.00,0,N/A,N/A
1783,KBSTAR 주식혼합,"38,275",상승115,+0.30%,0,77,200,0.00,1,N/A,N/A
1784,KODEX TDF2040액티브,"10,910",0,0.00%,0,76,700,0.00,7,N/A,N/A
1785,SOL KRX기후변화솔루션,"12,710",하락35,-0.27%,0,76,600,0.00,25,N/A,N/A
1786,HANARO Fn K-메타버스MZ,"7,610",하락80,-1.04%,0,76,"1,000",0.00,2,N/A,N/A
1787,신한 인버스 2X 은 선물 ETN(H),"1,515",하락55,-3.50%,0,76,"5,000",0.00,"24,192",N/A,N/A
1788,TIGER 코스피중형주,"15,120",0,0.00%,0,76,500,0.00,0,N/A,N/A
1789,KBSTAR KRX기후변화솔루션,"12,595",하락60,-0.47%,0,76,600,0.00,2,N/A,N/A
1790,ACE 스마트퀄리티,"15,110",하락75,-0.49%,0,76,500,0.00,10,N/A,N/A
1791,TIGER 로우볼,"11,800",하락30,-0.25%,0,76,640,0.00,17,N/A,N/A
1792,KODEX Fn멀티팩터,"12,515",하락45,-0.36%,0,75,600,0.00,164,N/A,N/A
1793,대신 S&P WTI원유 선물 ETN,"7,495",하락110,-1.45%,0,75,"1,000",0.00,2,N/A,N/A
1794,코리아써키트2우B,"9,560",하락90,-0.93%,500,75,784,2.29,238,3.81,N/A
1795,KODEX 200 중소형,"12,465",하락40,-0.32%,0,75,600,0.00,59,N/A,N/A
1796,KBSTAR 미국장기국채선물(H),"9,325",상승5,+0.05%,0,75,800,0.00,"2,413",N/A,N/A
1797,히어로즈 TDF2040액티브,"10,650",0,0.00%,0,75,700,0.00,0,N/A,N/A
1798,HANARO Fn K-푸드,"9,915",하락70,-0.70%,0,74,750,0.00,"1,448",N/A,N/A
1799,KOSEF 코스닥150선물레버리지,"5,420",하락165,-2.95%,0,74,"1,360",0.02,"8,837",N/A,N/A
1800,태영건설우,"5,660",0,0.00%,500,74,"1,302",0.96,0,3.62,N/A
1801,QV US 500 ETN(H),"10,500",0,0.00%,0,74,700,0.00,0,N/A,N/A
1802,히어로즈 TDF2030액티브,"10,480",0,0.00%,0,73,700,0.00,0,N/A,N/A
1803,KBSTAR 200에너지화학,"11,460",하락35,-0.30%,0,73,640,0.00,"43,225",N/A,N/A
1804,ACE 스마트로우볼,"14,630",하락55,-0.37%,0,73,500,0.00,10,N/A,N/A
1805,KOSEF 차이나내수소비TOP CSI,"9,735",상승10,+0.10%,0,73,750,0.00,"139,569",N/A,N/A
1806,KBSTAR 미국장기국채선물레버리지(합성 H),"7,680",상승20,+0.26%,0,73,950,0.00,"2,205",N/A,N/A
1807,TIGER 코스닥150IT,"15,150",하락460,-2.95%,0,73,480,0.00,545,N/A,N/A
1808,TIGER MSCI KOREA ESG유니버설,"10,085",하락30,-0.30%,0,73,720,0.00,5,N/A,N/A
1809,대원전선우,"2,770",상승30,+1.09%,500,73,"2,621",0.81,"1,369",153.89,N/A
1810,HANARO 미국S&P500,"10,365",0,0.00%,0,73,700,0.00,6,N/A,N/A
1811,KB 인버스 2X KOSPI 200 선물 ETN,"14,490",상승50,+0.35%,0,72,500,0.00,"2,369",N/A,N/A
1812,TIGER 경기방어채권혼합,"9,050",상승15,+0.17%,0,72,800,0.00,5,N/A,N/A
1813,KODEX 한중반도체(합성),"12,045",하락5,-0.04%,0,72,600,0.00,110,N/A,N/A
1814,마이티 코스피100,"25,810",0,0.00%,0,72,280,0.00,0,N/A,N/A
1815,HANARO Fn친환경에너지,"10,300",하락30,-0.29%,0,72,700,0.00,"1,726",N/A,N/A
1816,KODEX TSE일본리츠(H),"12,015",0,0.00%,0,72,600,0.00,231,N/A,N/A
1817,신한 레버리지 10년 국채선물 ETN,"10,230",0,0.00%,0,72,700,0.00,0,N/A,N/A
1818,KBSTAR 차이나항셍테크,"5,960",상승60,+1.02%,0,72,"1,200",0.75,1,N/A,N/A
1819,ACE 스마트모멘텀,"14,275",하락65,-0.45%,0,71,500,0.00,10,N/A,N/A
1820,ACE 베트남VN30선물블룸버그레버리지(H),"8,905",하락105,-1.17%,0,71,800,0.00,"1,222",N/A,N/A
1821,파워 고배당저변동성,"29,545",상승45,+0.15%,0,71,240,0.00,266,N/A,N/A
1822,KBSTAR V&S셀렉트밸류,"14,050",하락35,-0.25%,0,70,500,0.00,1,N/A,N/A
1823,KBSTAR 글로벌농업경제MV,"10,030",하락5,-0.05%,0,70,700,0.00,"2,527",N/A,N/A
1824,동부건설우,"31,050",0,0.00%,"5,000",70,226,18.57,630,17.88,N/A
1825,메리츠 레버리지 미국채10년 ETN(H),"7,000",상승10,+0.14%,0,70,"1,000",0.00,921,N/A,N/A
1826,KODEX MSCI모멘텀,"11,660",하락35,-0.30%,0,70,600,0.00,4,N/A,N/A
1827,KBSTAR 국채30년레버리지KAP(합성),"19,965",하락295,-1.46%,0,70,350,0.00,"2,006",N/A,N/A
1828,KODEX 미국채울트라30년선물인버스(H),"9,980",0,0.00%,0,70,700,0.00,3,N/A,N/A
1829,신한 인버스 2X 10년 국채선물 ETN,"9,935",0,0.00%,0,70,700,0.00,0,N/A,N/A
1830,HANARO KRX기후변화솔루션,"12,605",0,0.00%,0,69,550,0.00,2,N/A,N/A
1831,대신 천연가스 선물 ETN(H),"6,890",하락375,-5.16%,0,69,"1,000",0.00,"8,322",N/A,N/A
1832,KBSTAR 글로벌데이터센터리츠나스닥(합성),"10,585",상승60,+0.57%,0,69,650,0.00,48,N/A,N/A
1833,TRUE 인버스 2X HSCEI ETN(H),"6,865",상승10,+0.15%,0,69,"1,000",0.00,4,N/A,N/A
1834,KB KOSDAQ 150 선물 ETN,"9,805",하락105,-1.06%,0,69,700,0.00,2,N/A,N/A
1835,KB 인버스 2X 은 선물 ETN(H),"13,650",하락445,-3.16%,0,68,500,0.00,252,N/A,N/A
1836,KBSTAR 수출주,"11,355",하락35,-0.31%,0,68,600,0.00,1,N/A,N/A
1837,WOORI AI ESG액티브,"8,500",0,0.00%,0,68,800,0.00,0,N/A,N/A
1838,HANARO 글로벌신재생에너지MSCI(합성),"9,710",상승10,+0.10%,0,68,700,0.00,16,N/A,N/A
1839,ARIRANG 코스피,"27,150",0,0.00%,0,68,250,0.00,0,N/A,N/A
1840,KOSEF 차이나A50커넥트인버스MSCI(합성 H),"9,030",0,0.00%,0,68,750,0.00,0,N/A,N/A
1841,KODEX 경기소비재,"9,665",하락10,-0.10%,0,68,700,0.00,242,N/A,N/A
1842,ARIRANG KS밸류가중TR,"15,005",0,0.00%,0,68,450,0.00,0,N/A,N/A
1843,HANARO 농업융복합산업,"12,185",상승30,+0.25%,0,67,550,0.00,122,N/A,N/A
1844,한양증권우,"12,740",하락40,-0.31%,"5,000",67,525,0.17,36,7.03,N/A
1845,TIGER 200커뮤니케이션서비스,"18,545",하락135,-0.72%,0,67,360,0.00,5,N/A,N/A
1846,HANARO 원자력iSelect,"11,080",상승75,+0.68%,0,66,600,0.00,"13,672",N/A,N/A
1847,KODEX 국채선물10년인버스,"52,660",0,0.00%,0,66,126,0.00,0,N/A,N/A
1848,ACE 미국스팩&IPO INDXX,"5,515",0,0.00%,0,66,"1,200",0.00,0,N/A,N/A
1849,KBSTAR 5대그룹주,"6,580",하락35,-0.53%,0,66,"1,000",0.00,170,N/A,N/A
1850,금강공업우,"11,150",상승310,+2.86%,"1,000",66,590,1.08,204,6.55,N/A
1851,KB 레버리지 KRX 리츠 TOP 10 ETN,"6,570",0,0.00%,0,66,"1,000",0.00,0,N/A,N/A
1852,노루페인트우,"14,110",하락190,-1.33%,500,65,463,0.54,677,25.02,N/A
1853,삼성 HSCEI ETN(H),"6,490",0,0.00%,0,65,"1,000",0.00,0,N/A,N/A
1854,HANARO 고배당,"11,780",하락5,-0.04%,0,65,550,0.00,693,N/A,N/A
1855,신한 인버스 2X S&P500 선물 ETN,"3,230",0,0.00%,0,65,"2,000",0.00,"2,097",N/A,N/A
1856,TIGER 200 산업재,"6,720",상승75,+1.13%,0,65,960,0.00,23,N/A,N/A
1857,ACE Fn성장소비주도주,"6,450",하락85,-1.30%,0,64,"1,000",0.00,95,N/A,N/A
1858,ARIRANG 심천차이넥스트(합성),"10,735",하락60,-0.56%,0,64,600,0.00,5,N/A,N/A
1859,ACE 스마트하이베타,"12,820",하락60,-0.47%,0,64,500,0.00,10,N/A,N/A
1860,KB 인버스 KOSDAQ150 선물 ETN,"9,140",상승110,+1.22%,0,64,700,0.00,57,N/A,N/A
1861,SOL KEDI메가테크액티브,"12,790",하락75,-0.58%,0,64,500,0.00,"1,238",N/A,N/A
1862,크라운해태홀딩스우,"10,640",하락120,-1.12%,500,64,601,1.46,18,19.67,N/A
1863,KOSEF 릭소글로벌디지털경제MSCI,"7,920",0,0.00%,0,63,800,0.00,0,N/A,N/A
1864,히어로즈 글로벌리츠이지스액티브,"9,050",상승10,+0.11%,0,63,700,0.00,1,N/A,N/A
1865,깨끗한나라우,"17,260",상승100,+0.58%,"1,000",63,366,3.57,78,-224.16,N/A
1866,ACE 일본TOPIX인버스(합성 H),"3,710",상승5,+0.13%,0,63,"1,700",0.00,98,N/A,N/A
1867,KODEX 국채선물3년인버스,"52,480",0,0.00%,0,63,120,0.00,0,N/A,N/A
1868,KBSTAR 헬스케어,"11,440",하락50,-0.44%,0,63,550,0.00,"2,559",N/A,N/A
1869,TIGER 차이나항셍25,"13,980",하락185,-1.31%,0,63,450,0.00,62,N/A,N/A
1870,현대비앤지스틸우,"57,100","하락1,900",-3.22%,"5,000",63,110,0.55,99,33.29,N/A
1871,HANARO KRX300,"15,645",상승30,+0.19%,0,63,400,0.00,1,N/A,N/A
1872,HANARO Fn5G산업,"11,355",하락40,-0.35%,0,62,550,0.00,17,N/A,N/A
1873,SK네트웍스우,"54,900",0,0.00%,"2,500",62,114,0.32,7,157.76,N/A
1874,TIGER 모멘텀,"23,985",0,0.00%,0,62,260,0.00,0,N/A,N/A
1875,ARIRANG KS모멘텀가중TR,"13,745",0,0.00%,0,62,450,0.00,0,N/A,N/A
1876,ARIRANG KS로우볼가중TR,"12,335",0,0.00%,0,62,500,0.00,0,N/A,N/A
1877,금호건설우,"20,900",상승100,+0.48%,"5,000",61,292,0.00,18,36.67,N/A
1878,대신 인버스 철광석 선물 ETN(H) B,"6,105",0,0.00%,0,61,"1,000",0.00,0,N/A,N/A
1879,미래에셋 S&P 2X 천연가스 선물 ETN(H),"1,355",하락160,-10.56%,0,61,"4,500",0.00,"47,485",N/A,N/A
1880,ARIRANG K-유니콘투자기업액티브,"10,150",0,0.00%,0,61,600,0.00,0,N/A,N/A
1881,KBSTAR 200고배당커버드콜ATM,"7,605",상승5,+0.07%,0,61,800,0.00,"1,050",N/A,N/A
1882,하이트진로홀딩스우,"12,900",0,0.00%,"5,000",61,471,0.67,121,10.14,N/A
1883,ARIRANG 글로벌MSCI(합성 H),"15,560",하락60,-0.38%,0,61,390,0.00,12,N/A,N/A
1884,TIGER 200커버드콜5%OTM,"12,070",0,0.00%,0,60,500,0.00,26,N/A,N/A
1885,TIGER 200 경기소비재,"15,850",0,0.00%,0,60,380,0.00,0,N/A,N/A
1886,KB KOSPI 200 선물 ETN,"8,590",하락55,-0.64%,0,60,700,0.00,2,N/A,N/A
1887,KODEX 차이나메타버스액티브,"9,970",상승10,+0.10%,0,60,600,11.24,400,N/A,N/A
1888,WOORI 200,"33,740",하락90,-0.27%,0,59,175,0.00,22,N/A,N/A
1889,ARIRANG 신흥국MSCI인버스(합성 H),"11,315",0,0.00%,0,59,520,0.00,0,N/A,N/A
1890,KOSEF SK그룹대표주,"10,605",하락90,-0.84%,0,58,550,0.00,37,N/A,N/A
1891,메리츠 천연가스 선물 ETN(H),"2,905",하락155,-5.07%,0,58,"2,000",0.00,"38,466",N/A,N/A
1892,KBSTAR 중소형고배당,"11,590",상승25,+0.22%,0,58,500,0.00,1,N/A,N/A
1893,KODEX K-이노베이션액티브,"10,525",하락45,-0.43%,0,58,550,0.00,"1,232",N/A,N/A
1894,계양전기우,"4,945",상승40,+0.82%,500,58,"1,169",1.94,92,-6.85,N/A
1895,MASTER 테크미디어텔레콤액티브,"8,160",하락65,-0.79%,0,57,700,0.00,259,N/A,N/A
1896,ARIRANG 단기채권액티브,"108,565",0,0.00%,0,56,52,0.00,"4,802",N/A,N/A
1897,SOL 한국형글로벌플랫폼&메타버스액티브,"10,080",하락5,-0.05%,0,56,560,0.00,16,N/A,N/A
1898,삼성 항셍테크 ETN(H),"5,635",0,0.00%,0,56,"1,000",0.00,0,N/A,N/A
1899,TIGER 라틴35,"3,940",하락85,-2.11%,0,55,"1,400",0.00,727,N/A,N/A
1900,ARIRANG KS퀄리티가중TR,"13,715",0,0.00%,0,55,400,0.00,0,N/A,N/A
1901,HK S&P코리아로우볼,"12,155",0,0.00%,0,55,450,0.00,0,N/A,N/A
1902,KBSTAR 우량업종,"10,875",상승25,+0.23%,0,54,500,0.00,2,N/A,N/A
1903,HK 베스트일레븐액티브,"7,705",0,0.00%,0,54,700,0.00,0,N/A,N/A
1904,ARIRANG 스마트베타Quality채권혼합,"10,775",하락30,-0.28%,0,54,500,0.00,92,N/A,N/A
1905,HANARO 글로벌백신치료제MSCI,"10,760",하락20,-0.19%,0,54,500,0.00,141,N/A,N/A
1906,ACE 국채선물10년인버스,"107,170",0,0.00%,0,54,50,0.00,0,N/A,N/A
1907,노루홀딩스우,"21,950",하락50,-0.23%,500,53,244,1.57,231,11.87,N/A
1908,ACE 필리핀MSCI(합성),"13,355",상승155,+1.17%,0,53,400,0.00,8,N/A,N/A
1909,ACE 주주환원가치주액티브,"10,625",하락40,-0.38%,0,53,500,0.00,221,N/A,N/A
1910,ACE 국채선물3년인버스,"105,425",0,0.00%,0,53,50,0.00,0,N/A,N/A
1911,KBSTAR 200IT,"13,855",하락55,-0.40%,0,53,380,0.00,8,N/A,N/A
1912,WOORI 미국S&P우주항공&디펜스,"10,520",하락15,-0.14%,0,53,500,0.00,510,N/A,N/A
1913,서울식품우,"2,355",상승10,+0.43%,100,52,"2,224",0.18,"1,040","1,177.50",N/A
1914,KBSTAR TDF2040액티브,"10,455",상승40,+0.38%,0,52,500,0.00,6,N/A,N/A
1915,KBSTAR TDF2050액티브,"10,435",0,0.00%,0,52,500,0.00,"1,336",N/A,N/A
1916,KBSTAR TDF2030액티브,"10,420",상승45,+0.43%,0,52,500,0.00,1,N/A,N/A
1917,KOSEF 미국ETF산업STOXX,"10,325",상승90,+0.88%,0,52,500,0.00,"1,015",N/A,N/A
1918,TIGER 코스피대형주,"12,900",하락30,-0.23%,0,52,400,0.00,3,N/A,N/A
1919,TIGER 증권,"3,950",0,0.00%,0,51,"1,300",0.01,354,N/A,N/A
1920,TIGER 200에너지화학레버리지,"12,815",하락30,-0.23%,0,51,400,0.00,207,N/A,N/A
1921,TRUE 인버스 나스닥 100 ETN,"5,110",0,0.00%,0,51,"1,000",0.00,"1,179",N/A,N/A
1922,CJ씨푸드1우,"25,500",0,0.00%,500,51,200,0.20,90,124.39,N/A
1923,WOORI 미국S&P500,"10,155",상승30,+0.30%,0,51,500,0.00,51,N/A,N/A
1924,KBSTAR 200철강소재,"9,715",상승5,+0.05%,0,51,520,0.00,"7,841",N/A,N/A
1925,ARIRANG 200동일가중,"10,045",0,0.00%,0,50,500,0.00,0,N/A,N/A
1926,성문전자우,"8,370",0,0.00%,500,50,600,0.16,2,82.06,N/A
1927,KODEX MSCI퀄리티,"8,345",0,0.00%,0,50,600,0.00,0,N/A,N/A
1928,TIGER 지주회사,"9,970",하락55,-0.55%,0,50,500,0.00,54,N/A,N/A
1929,미래에셋 인버스 전기전자 Core5 ETN,"2,490",0,0.00%,0,50,"2,000",0.00,0,N/A,N/A
1930,ACE Fn5G플러스,"7,105",하락45,-0.63%,0,50,700,0.00,22,N/A,N/A
1931,KBSTAR Fn K-뉴딜디지털플러스,"9,855",상승10,+0.10%,0,49,500,0.00,13,N/A,N/A
1932,KBSTAR 팔라듐선물(H),"8,790",하락40,-0.45%,0,48,550,0.00,"3,035",N/A,N/A
1933,신한 인버스 2X 금 선물 ETN,"4,770",하락20,-0.42%,0,48,"1,000",0.00,"10,090",N/A,N/A
1934,HANARO 200선물인버스,"10,560",0,0.00%,0,48,450,1.69,190,N/A,N/A
1935,KBSTAR Fn창업투자회사,"6,755",하락70,-1.03%,0,47,700,0.00,2,N/A,N/A
1936,SOL 차이나강소기업CSI500(합성 H),"5,235",0,0.00%,0,47,900,0.00,10,N/A,N/A
1937,유유제약2우B,"14,420",0,0.00%,"1,000",47,326,0.04,12,-47.75,N/A
1938,ACE 차이나항셍테크,"5,850",하락60,-1.02%,0,47,800,5.65,84,N/A,N/A
1939,HANARO 미국메타버스iSelect,"9,355",0,0.00%,0,47,500,0.00,0,N/A,N/A
1940,KODEX MSCI EM선물(H),"7,780",하락80,-1.02%,0,47,600,0.00,325,N/A,N/A
1941,흥국화재우,"6,060",하락30,-0.49%,"5,000",47,768,0.26,102,2.68,N/A
1942,히어로즈 리츠이지스액티브,"7,135",0,0.00%,0,46,650,0.00,0,N/A,N/A
1943,HANARO Fn골프테마,"6,615",하락35,-0.53%,0,46,700,0.00,2,N/A,N/A
1944,진흥기업우B,"5,380",상승120,+2.28%,500,46,857,0.23,1,15.92,N/A
1945,MASTER 스마트커머스액티브,"7,665",하락20,-0.26%,0,46,600,0.00,11,N/A,N/A
1946,KODEX 멀티에셋하이인컴(H),"9,175",하락10,-0.11%,0,46,500,0.00,3,N/A,N/A
1947,ARIRANG 글로벌D램반도체iSelect,"11,265",하락95,-0.84%,0,45,400,0.00,45,N/A,N/A
1948,KBSTAR 200중공업,"10,230",상승115,+1.14%,0,45,440,0.00,137,N/A,N/A
1949,HK 하이볼액티브,"8,155",0,0.00%,0,45,550,0.00,0,N/A,N/A
1950,ARIRANG 코스피중형주,"11,140",0,0.00%,0,45,400,0.00,0,N/A,N/A
1951,ARIRANG K리츠Fn,"7,420",하락20,-0.27%,0,45,600,0.00,29,N/A,N/A
1952,마이티 200커버드콜ATM레버리지,"7,320",0,0.00%,0,44,600,0.00,0,N/A,N/A
1953,ARIRANG 코스닥150선물인버스,"6,260",상승100,+1.62%,0,44,700,0.00,"7,483",N/A,N/A
1954,KOSEF 200선물인버스,"5,905",하락10,-0.17%,0,43,730,0.00,316,N/A,N/A
1955,KOSEF 코스닥150선물인버스,"7,210",상승105,+1.48%,0,43,590,0.00,"17,413",N/A,N/A
1956,KODEX 퀄리티Plus,"8,480",하락60,-0.70%,0,42,500,0.00,59,N/A,N/A
1957,TIGER 200 생활소비재,"8,830",하락35,-0.39%,0,42,480,0.00,125,N/A,N/A
1958,QV 인버스 레버리지 S&P500 ETN,"2,115",0,0.00%,0,42,"2,000",0.00,2,N/A,N/A
1959,KBSTAR 코스닥150선물인버스,"4,155",상승65,+1.59%,0,42,"1,000",0.00,"13,160",N/A,N/A
1960,미래에셋 인버스 원유선물혼합 ETN(H),"4,070",상승70,+1.75%,0,41,"1,000",0.00,319,N/A,N/A
1961,하나 블룸버그 2X 천연가스 선물 ETN(H),"1,355",하락155,-10.26%,0,41,"3,000",0.00,"14,496",N/A,N/A
1962,동양2우B,"13,140",0,0.00%,500,41,309,0.00,0,-730.00,N/A
1963,동양우,"6,500",0,0.00%,500,40,618,0.29,0,-361.11,N/A
1964,진흥기업2우B,"13,360",0,0.00%,500,39,295,0.17,0,39.53,N/A
1965,ARIRANG 글로벌수소&차세대연료전지MV,"7,135",하락25,-0.35%,0,39,550,0.00,"2,182",N/A,N/A
1966,TIGER 금속선물(H),"6,430",상승40,+0.63%,0,39,600,0.00,57,N/A,N/A
1967,TRUE 레버리지 HSCEI ETN(H),"3,800",하락5,-0.13%,0,38,"1,000",0.00,1,N/A,N/A
1968,대신 S&P 2X 천연가스 선물 ETN,"1,265",하락140,-9.96%,0,38,"3,000",0.00,"49,741",N/A,N/A
1969,ARIRANG 글로벌희토류전략자원기업MV,"8,340",하락105,-1.24%,0,38,450,0.00,133,N/A,N/A
1970,KBSTAR Fn플랫폼테마,"7,145",하락30,-0.42%,0,37,520,0.00,7,N/A,N/A
1971,HANARO 코스닥150선물레버리지,"10,885",하락395,-3.50%,0,37,340,0.00,485,N/A,N/A
1972,TIGER 방송통신,"7,810",하락15,-0.19%,0,36,460,0.00,47,N/A,N/A
1973,ARIRANG 코스닥150,"13,660",하락240,-1.73%,0,34,250,0.00,70,N/A,N/A
1974,ACE 인버스,"5,655",상승10,+0.18%,0,34,600,0.00,186,N/A,N/A
1975,삼성 레버리지 HSCEI ETN(H),"3,330",하락5,-0.15%,0,33,"1,000",0.00,"1,006",N/A,N/A
1976,KODEX 골드선물인버스(H),"6,635",0,0.00%,0,33,500,0.00,"1,700",N/A,N/A
1977,ARIRANG 주도업종,"9,355",0,0.00%,0,33,350,0.00,0,N/A,N/A
1978,KBSTAR 200금융,"8,175",상승45,+0.55%,0,33,400,0.00,5,N/A,N/A
1979,KBSTAR 200경기소비재,"9,935",하락5,-0.05%,0,32,320,0.00,1,N/A,N/A
1980,TIGER KRX BBIG K-뉴딜레버리지,"3,320",하락20,-0.60%,0,32,950,0.00,129,N/A,N/A
1981,KBSTAR 글로벌원자력iSelect,"9,880",상승45,+0.46%,0,30,300,0.00,317,N/A,N/A
1982,ACE 싱가포르리츠채권혼합모닝스타,"9,720",하락5,-0.05%,0,29,300,0.00,1,N/A,N/A
1983,KBSTAR 미국장기국채선물인버스(H),"9,710",상승105,+1.09%,0,29,300,0.00,52,N/A,N/A
1984,ARIRANG 글로벌인공지능산업MV,"9,590",하락15,-0.16%,0,29,300,0.00,"1,491",N/A,N/A
1985,ARIRANG 중형주저변동50,"11,160",하락70,-0.62%,0,28,250,0.00,18,N/A,N/A
